date,open,Customer_Footfall,visits,purchases,conversion_rate,Sales_Amount,gmv,avg_ticket_base,avg_ticket_with_impulse,impulse_attach_pct,impulse_avg_eur,items_per_ticket,quick_buy_pct,quick_buy_ticket,miel_u,loncheado_u,mermelada_u,queso_u,tote_u,picos_u,vino_u,minicata_u,Units_Sold,Inventory_Level,tote_stock,Online_Orders,online_orders_attr,contacts,campaign_conversions,referred_visits,baskets_via_lodging,market_segment,distribution_channel,Promotion,Holiday,holiday_or_event,Season,Day_Of_Week,Month,Year,partners_active,Demand_Level
2024-11-28,1,9,9,1,0.1111,40.12,40.12,37.06,40.12,34.2,8.96,0.0,25.9,16.38,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,3,2,Passerby,Walk_in,No,No,0,Otoño,Thursday,11,2024,8,Low
2024-11-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Friday,11,2024,8,None
2024-11-30,1,15,15,6,0.4,223.8,223.8,34.24,37.3,37.6,8.12,0.5,35.3,16.99,1,0,0,0,0,1,0,1,3,25,25,1,0,2,0,2,1,Direct,Direct,No,No,0,Otoño,Saturday,11,2024,8,Low
2024-12-01,1,6,6,1,0.1667,30.33,30.33,29.34,30.33,22.5,4.39,2.0,16.9,16.13,0,0,1,0,0,1,0,0,2,25,25,0,0,0,0,1,0,Direct,Direct,No,No,0,Invierno,Sunday,12,2024,7,Low
2024-12-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,12,2024,8,None
2024-12-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,12,2024,8,None
2024-12-04,1,5,5,4,0.8,175.71,175.71,40.07,43.93,41.4,9.34,0.75,19.3,11.0,1,0,0,1,1,0,0,0,3,24,24,0,0,1,0,1,1,Direct,Direct,No,No,0,Invierno,Wednesday,12,2024,8,Low
2024-12-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,12,2024,8,None
2024-12-06,1,6,6,2,0.3333,63.74,63.74,29.16,31.87,37.1,7.31,1.0,27.5,16.34,0,0,0,0,0,1,0,1,2,24,24,0,0,1,0,0,0,Direct,Direct,No,No,0,Invierno,Friday,12,2024,8,Low
2024-12-07,1,7,7,2,0.2857,75.36,75.36,35.49,37.68,28.8,7.62,0.5,28.9,15.4,0,0,0,1,0,0,0,0,1,24,24,0,0,1,0,1,0,Direct,Direct,No,No,0,Invierno,Saturday,12,2024,8,Low
2024-12-08,1,11,11,4,0.3636,121.27,121.27,28.0,30.32,32.3,7.18,0.5,22.6,16.93,0,0,0,1,1,0,0,0,2,23,23,0,0,1,0,3,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Sunday,12,2024,8,Low
2024-12-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,12,2024,8,None
2024-12-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,12,2024,8,None
2024-12-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,12,2024,8,None
2024-12-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,12,2024,8,None
2024-12-13,1,10,10,2,0.2,61.74,61.74,28.0,30.87,50.0,5.73,1.0,27.5,12.74,0,0,1,0,0,0,0,1,2,23,23,1,0,1,0,1,1,Event_local,Offline_event,No,No,0,Invierno,Friday,12,2024,8,Low
2024-12-14,1,5,5,1,0.2,39.47,39.47,37.71,39.47,29.1,6.04,2.0,22.1,15.1,1,0,0,0,0,0,0,1,2,23,23,0,0,0,0,1,0,Direct,Direct,No,No,0,Invierno,Saturday,12,2024,8,Low
2024-12-15,1,9,9,1,0.1111,42.58,42.58,38.78,42.58,46.6,8.14,1.0,17.4,14.42,0,0,0,0,0,0,0,1,1,46,46,0,0,0,0,1,0,Passerby,Walk_in,Yes,No,0,Invierno,Sunday,12,2024,8,Low
2024-12-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,12,2024,8,None
2024-12-17,1,8,8,1,0.125,38.89,38.89,36.75,38.89,26.3,8.15,2.0,24.6,12.04,1,0,0,0,0,0,0,1,2,46,46,1,1,0,1,1,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Tuesday,12,2024,7,Low
2024-12-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,12,2024,8,None
2024-12-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,12,2024,8,None
2024-12-20,1,7,7,1,0.1429,39.17,39.17,34.85,39.17,40.7,10.6,1.0,32.3,16.21,0,0,0,0,0,0,1,0,1,46,46,0,0,0,0,2,0,Rural_lodging,Partner_referral,Yes,Yes,1,Invierno,Friday,12,2024,8,Low
2024-12-21,1,11,11,7,0.6364,275.89,275.89,36.34,39.41,44.7,6.88,1.0,15.5,17.48,2,3,0,0,0,2,0,0,7,46,46,0,0,3,0,3,2,Rural_lodging,Partner_referral,Yes,Yes,1,Invierno,Saturday,12,2024,8,Low
2024-12-22,1,14,14,6,0.4286,222.21,222.21,34.38,37.04,39.9,6.66,0.5,19.8,16.36,0,0,0,2,0,0,0,1,3,46,46,0,0,3,0,5,1,Direct,Direct,Yes,Yes,1,Invierno,Sunday,12,2024,8,Low
2024-12-23,1,9,9,3,0.3333,121.82,121.82,37.08,40.61,40.6,8.68,0.67,12.7,17.82,0,0,0,0,2,0,0,0,2,44,44,0,0,1,0,1,0,Rural_lodging,Partner_referral,Yes,Yes,1,Invierno,Monday,12,2024,8,Low
2024-12-24,1,4,4,1,0.25,40.42,40.42,37.61,40.42,41.9,6.71,1.0,21.7,15.65,0,0,0,0,0,0,0,1,1,44,44,0,0,0,0,2,2,Passerby,Walk_in,Yes,Yes,1,Invierno,Tuesday,12,2024,8,Low
2024-12-25,1,11,11,3,0.2727,110.33,110.33,34.06,36.78,36.9,7.38,0.67,22.7,16.92,0,0,0,0,0,2,0,0,2,44,44,0,0,1,0,3,0,Rural_lodging,Partner_referral,Yes,Yes,1,Invierno,Wednesday,12,2024,8,Low
2024-12-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Thursday,12,2024,8,None
2024-12-27,1,7,7,5,0.7143,211.88,211.88,39.63,42.38,40.5,6.78,0.0,24.1,17.09,0,0,0,0,0,0,0,0,0,44,44,0,0,2,0,0,1,Passerby,Walk_in,Yes,Yes,1,Invierno,Friday,12,2024,8,Low
2024-12-28,1,9,9,5,0.5556,176.05,176.05,32.72,35.21,37.7,6.62,2.0,26.5,16.42,1,1,0,0,1,2,4,1,10,43,43,1,1,2,1,5,1,Rural_lodging,Partner_referral,Yes,Yes,1,Invierno,Saturday,12,2024,8,Low
2024-12-29,1,16,16,6,0.375,235.65,235.65,33.65,39.28,50.1,11.22,0.83,28.4,15.32,2,0,0,0,2,1,0,0,5,41,41,0,0,2,0,3,0,Direct,Direct,Yes,Yes,1,Invierno,Sunday,12,2024,9,Low
2024-12-30,1,9,9,5,0.5556,179.65,179.65,33.4,35.93,37.2,6.8,0.8,25.5,14.54,1,0,1,0,1,0,0,1,4,40,40,0,0,2,0,3,1,Event_local,Offline_event,Yes,Yes,1,Invierno,Monday,12,2024,8,Low
2024-12-31,1,13,13,8,0.6154,326.4,326.4,37.67,40.8,39.8,7.86,1.12,22.1,17.24,1,0,2,0,1,3,2,0,9,39,39,1,1,4,1,2,1,Rural_lodging,Partner_referral,Yes,Yes,1,Invierno,Tuesday,12,2024,8,Low
2025-01-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Wednesday,1,2025,9,None
2025-01-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Thursday,1,2025,8,None
2025-01-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Friday,1,2025,8,None
2025-01-04,1,6,6,4,0.6667,143.6,143.6,34.05,35.9,41.2,4.49,0.25,12.0,16.98,0,0,0,0,0,0,1,0,1,39,39,0,0,1,0,0,0,Direct,Direct,Yes,Yes,1,Invierno,Saturday,1,2025,8,Low
2025-01-05,1,16,16,7,0.4375,323.81,323.81,43.7,46.26,45.8,5.58,1.14,26.0,20.35,1,1,3,1,1,0,0,1,8,38,38,1,0,2,0,2,1,Direct,Direct,Yes,Yes,1,Invierno,Sunday,1,2025,8,Low
2025-01-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Monday,1,2025,8,None
2025-01-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,1,2025,9,None
2025-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,1,2025,8,None
2025-01-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,1,2025,8,None
2025-01-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Friday,1,2025,9,None
2025-01-11,1,6,6,3,0.5,118.18,118.18,36.6,39.39,44.1,6.34,0.33,25.2,15.74,0,0,0,1,0,0,0,0,1,38,38,1,1,1,1,0,0,Passerby,Walk_in,No,No,0,Invierno,Saturday,1,2025,9,Low
2025-01-12,1,11,11,3,0.2727,108.08,108.08,33.32,36.03,35.6,7.62,0.67,23.9,14.87,0,1,0,0,1,0,0,0,2,37,37,0,0,1,0,2,0,Passerby,Walk_in,No,No,0,Invierno,Sunday,1,2025,8,Low
2025-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,1,2025,9,None
2025-01-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,1,2025,9,None
2025-01-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,1,2025,9,None
2025-01-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,1,2025,8,None
2025-01-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Friday,1,2025,8,None
2025-01-18,1,4,4,1,0.25,40.5,40.5,38.22,40.5,45.3,5.04,0.0,29.6,18.22,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,1,0,Direct,Direct,No,No,0,Invierno,Saturday,1,2025,8,Low
2025-01-19,1,8,8,4,0.5,163.38,163.38,38.05,40.84,34.6,8.09,0.75,19.8,12.3,1,0,0,0,0,2,0,0,3,37,37,0,0,2,0,0,0,Direct,Direct,No,No,0,Invierno,Sunday,1,2025,8,Low
2025-01-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,1,2025,9,None
2025-01-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,1,2025,9,None
2025-01-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,1,2025,9,None
2025-01-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,1,2025,9,None
2025-01-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Friday,1,2025,9,None
2025-01-25,1,11,11,3,0.2727,108.57,108.57,34.61,36.19,23.2,6.83,0.67,20.7,17.07,1,0,0,0,1,0,0,0,2,36,36,0,0,1,0,2,1,Direct,Direct,Yes,No,0,Invierno,Saturday,1,2025,8,Low
2025-01-26,1,8,8,3,0.375,109.67,109.67,34.94,36.56,23.7,6.82,0.33,25.3,15.04,0,0,0,0,0,1,0,0,1,36,36,0,0,1,0,3,0,Direct,Direct,No,No,0,Invierno,Sunday,1,2025,8,Low
2025-01-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,1,2025,9,None
2025-01-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,1,2025,9,None
2025-01-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,1,2025,8,None
2025-01-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,1,2025,9,None
2025-01-31,1,10,10,2,0.2,66.83,66.83,31.25,33.42,34.0,6.35,1.0,29.2,14.81,1,0,0,0,0,1,0,0,2,36,36,0,0,1,0,3,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Friday,1,2025,9,Low
2025-02-01,1,15,15,6,0.4,235.63,235.63,36.3,39.27,38.8,7.66,0.67,19.8,14.13,2,0,2,0,0,0,0,0,4,36,36,2,1,3,1,3,0,Event_local,Offline_event,No,No,0,Invierno,Saturday,2,2025,9,Low
2025-02-02,1,10,10,8,0.8,236.53,236.53,28.54,29.57,22.9,4.48,0.88,14.4,15.59,2,2,0,1,0,2,0,0,7,36,36,0,0,3,0,3,1,Direct,Direct,No,No,0,Invierno,Sunday,2,2025,9,Low
2025-02-03,1,7,7,3,0.4286,101.62,101.62,32.02,33.87,21.1,8.76,0.67,32.2,16.7,1,0,1,0,0,0,0,0,2,36,36,0,0,1,0,1,0,Event_local,Offline_event,No,No,0,Invierno,Monday,2,2025,9,Low
2025-02-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,2,2025,9,None
2025-02-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,2,2025,9,None
2025-02-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,2,2025,9,None
2025-02-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Friday,2,2025,9,None
2025-02-08,1,4,4,1,0.25,39.35,39.35,35.56,39.35,60.4,6.27,0.0,25.2,12.08,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,1,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Saturday,2,2025,9,Low
2025-02-09,1,7,7,1,0.1429,41.32,41.32,39.52,41.32,28.0,6.43,0.0,18.9,15.12,0,0,0,0,0,0,0,0,0,36,36,1,0,0,0,2,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Sunday,2,2025,9,Low
2025-02-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,2,2025,10,None
2025-02-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,2,2025,9,None
2025-02-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,2,2025,9,None
2025-02-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,2,2025,9,None
2025-02-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Friday,2,2025,9,None
2025-02-15,1,9,9,2,0.2222,72.63,72.63,34.63,36.31,36.6,4.6,0.5,26.5,14.56,1,0,0,0,0,0,0,0,1,36,36,0,0,1,0,2,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Saturday,2,2025,9,Low
2025-02-16,1,5,5,1,0.2,41.8,41.8,38.88,41.8,55.2,5.3,2.0,20.8,13.28,0,0,0,0,0,2,0,0,2,36,36,0,0,0,0,2,0,Direct,Direct,No,No,0,Invierno,Sunday,2,2025,9,Low
2025-02-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,2,2025,9,None
2025-02-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,2,2025,9,None
2025-02-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,2,2025,9,None
2025-02-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,2,2025,9,None
2025-02-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Friday,2,2025,9,None
2025-02-22,1,8,8,4,0.5,161.38,161.38,37.11,40.34,51.1,6.32,1.75,38.7,15.86,1,0,0,1,0,3,1,1,7,36,36,0,0,2,0,2,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Saturday,2,2025,10,Low
2025-02-23,1,5,5,4,0.8,142.67,142.67,33.56,35.67,33.7,6.24,0.25,34.3,15.02,0,0,0,1,0,0,0,0,1,36,36,1,1,2,1,1,0,Passerby,Walk_in,No,No,0,Invierno,Sunday,2,2025,9,Low
2025-02-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,2,2025,10,None
2025-02-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,2,2025,9,None
2025-02-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,2,2025,9,None
2025-02-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,2,2025,10,None
2025-02-28,1,6,6,1,0.1667,31.32,31.32,30.31,31.32,40.3,2.5,1.0,31.3,11.85,0,0,0,0,0,0,1,0,1,36,36,0,0,0,0,1,1,Direct,Direct,No,No,0,Invierno,Friday,2,2025,9,Low
2025-03-01,1,26,26,11,0.4231,383.25,383.25,32.71,34.84,34.3,6.22,0.45,33.2,16.38,2,1,0,0,0,1,0,1,5,36,36,0,0,5,0,7,2,Event_local,Offline_event,No,No,0,Primavera,Saturday,3,2025,9,Low
2025-03-02,1,23,23,7,0.3043,235.42,235.42,30.36,33.63,36.8,8.9,0.86,25.2,12.73,2,3,0,0,0,0,0,1,6,36,36,0,0,2,0,5,1,Direct,Direct,No,No,0,Primavera,Sunday,3,2025,9,Low
2025-03-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,3,2025,9,None
2025-03-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,3,2025,9,None
2025-03-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,3,2025,9,None
2025-03-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,3,2025,9,None
2025-03-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Friday,3,2025,10,None
2025-03-08,1,11,11,1,0.0909,35.55,35.55,33.27,35.55,32.6,6.98,0.0,19.2,17.01,0,0,0,0,0,0,0,0,0,36,36,1,0,0,0,3,3,Passerby,Walk_in,No,No,0,Primavera,Saturday,3,2025,10,Low
2025-03-09,1,10,10,2,0.2,81.44,81.44,39.35,40.72,30.8,4.43,0.0,24.9,16.5,0,0,0,0,0,0,0,0,0,36,36,0,0,1,0,1,0,Event_local,Offline_event,No,No,0,Primavera,Sunday,3,2025,10,Low
2025-03-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,3,2025,9,None
2025-03-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,3,2025,9,None
2025-03-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,3,2025,9,None
2025-03-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,3,2025,9,None
2025-03-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,Yes,1,Primavera,Friday,3,2025,10,None
2025-03-15,1,18,18,3,0.1667,119.44,119.44,35.68,39.81,45.7,9.03,1.0,29.9,13.81,0,0,1,0,0,0,2,0,3,36,36,1,1,1,1,2,1,Passerby,Walk_in,Yes,Yes,1,Primavera,Saturday,3,2025,10,Low
2025-03-16,1,11,11,1,0.0909,48.95,48.95,44.49,48.95,50.0,8.9,1.0,22.4,14.93,0,0,0,0,0,0,1,0,1,36,36,0,0,0,0,6,1,Direct,Direct,Yes,Yes,1,Primavera,Sunday,3,2025,10,Low
2025-03-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,3,2025,10,None
2025-03-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,3,2025,10,None
